Client Name:	12
Session Type:	2 Ch ILF.HD
Number of Channels:	2
Start Session:	
Time	Reward Frequency	Reward Percent	Inhibit Percent	Feedback Selection	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 0.5-2.0 Ampl.	Inhibit 0.5-2.0 Thres.	Inhibit 2.0-4.5 Ampl.	Inhibit 2.0-4.5 Thres.	Inhibit 4.5-8.0 Ampl.	Inhibit 4.5-8.0 Thres.	Inhibit 8.0-12.0 Ampl.	Inhibit 8.0-12.0 Thres.	Inhibit 12.0-15.0 Ampl.	Inhibit 12.0-15.0 Thres.	Inhibit 15.0-18.0 Ampl.	Inhibit 15.0-18.0 Thres.	Inhibit 18.0-22.0 Ampl.	Inhibit 18.0-22.0 Thres.	Inhibit 22.0-30.0 Ampl.	Inhibit 22.0-30.0 Thres.	Inhibit 30.0-40.0 Ampl.	Inhibit 30.0-40.0 Thres.	InhibitMeas	HR	GSR	Temp
19:40:46	0.0014	95.000	ParticlePlay	2430.1194	4073.8027	0.0000	4.6695	74.1631	6.5618	34.0601	3.1130	20.5398	3.6929	19.0443	3.1130	12.9709	4.4559	14.2222	6.1955	18.3119	14.3138	28.8412	12.4521	30.0315	69.104	10864.771	14.466	5.188	2.686	3.540	5.860	-2.4	-0.527	-0.32
19:40:47	0.0014	95.000	ParticlePlay	2447.5918	4073.8027	0.0000	4.1507	73.7663	2.9909	33.8464	4.0591	20.2957	4.0591	18.9528	3.3877	12.8488	3.3267	14.2222	7.6299	18.0372	11.5060	28.2308	12.0858	29.4821	69.827	11106.121	8.973	1.495	1.679	2.045	6.867	-2.4	-0.553	-0.34
19:40:48	0.0014	95.000	ParticlePlay	2464.6372	4073.8027	0.0000	4.5474	72.2403	3.5708	33.8159	4.9747	19.9905	3.9371	18.8002	3.1130	12.9404	4.2728	14.3443	5.2189	17.8541	15.9313	29.0854	17.2742	29.5126	70.490	11331.083	5.402	1.312	1.984	2.533	7.294	-2.4	-0.579	-0.36
19:40:49	0.0014	95.000	ParticlePlay	2481.9265	4073.8027	0.0000	7.2027	67.9371	5.4325	33.3276	4.1202	19.9599	4.9442	18.2814	4.7000	12.8183	3.8760	14.1001	7.4163	17.8236	12.1774	28.4444	14.4969	29.3600	71.129	11538.525	4.029	0.916	1.129	2.289	7.569	-2.4	-0.605	-0.39
19:40:50	0.0014	95.000	ParticlePlay	2499.3840	4073.8027	0.0000	8.4540	67.2656	2.4111	32.7477	4.1812	19.7768	4.2728	17.7320	2.8994	12.8488	3.1435	13.8560	4.2423	17.6099	9.6137	27.8646	12.7878	29.2380	71.758	11739.407	3.510	0.885	1.495	2.564	6.104	-2.4	-0.630	-0.41
19:40:51	0.0014	95.000	ParticlePlay	2517.0930	4073.8027	0.0000	5.7377	67.6929	3.6929	32.2289	4.7000	19.6853	3.7234	17.6404	3.8760	12.9099	3.3877	13.8560	3.4182	17.5489	10.9261	27.6814	18.4340	29.5432	72.323	11936.138	4.792	1.373	2.350	2.197	7.691	-2.4	-0.655	-0.43
19:40:52	0.0014	95.000	ParticlePlay	2535.6758	4073.8027	0.0000	4.3643	66.3195	4.2117	31.2217	3.6624	19.5937	5.3104	17.4878	4.0591	12.8488	3.9065	13.6423	6.0429	17.8541	12.6047	27.3457	14.0696	29.4821	72.908	12145.778	1.312	1.038	1.312	2.716	6.287	-2.4	-0.680	-0.46
19:40:53	0.0014	95.000	ParticlePlay	2553.6824	4073.8027	0.0000	8.3624	63.2675	3.5098	30.0620	4.5169	19.6853	2.6857	17.1216	2.8689	12.6352	3.1435	13.6729	6.9890	17.8846	9.5222	27.2847	11.3534	29.6652	73.450	12344.248	1.007	0.946	1.862	2.411	7.020	-2.4	-0.704	-0.48
19:40:54	0.0014	95.000	ParticlePlay	2569.7112	4073.8027	0.0000	13.8255	59.7578	7.1111	29.4211	2.9909	19.3190	3.9371	16.8469	3.1435	12.6352	4.7306	13.6729	5.8903	17.7625	11.7806	27.1931	9.0644	29.6347	73.972	12584.073	10.560	4.395	2.686	1.984	5.677	-2.4	-0.726	-0.50
19:40:55	0.0014	95.000	ParticlePlay	2588.1870	4073.8027	0.0000	6.7449	59.0253	4.8832	28.6276	5.4325	18.8918	6.4397	16.6028	4.7916	12.5436	6.2566	13.5813	4.8221	17.8541	8.4235	26.8269	13.8255	29.4516	74.467	12836.838	11.628	1.862	1.251	2.655	6.104	-2.4	-0.748	-0.52
19:40:56	0.0014	95.000	ParticlePlay	2607.4507	4073.8027	0.0000	8.6066	58.4149	7.6605	28.6276	2.8994	18.5255	4.4559	16.4502	3.5098	12.3605	4.3338	13.5813	6.0124	17.8541	10.3462	26.7964	12.7878	29.1464	74.965	13092.624	5.005	1.526	1.007	2.228	5.097	-2.4	-0.772	-0.54
